-47.8272187; -12.3737687; 6.8493841
-47.6755627; -12.5041003; 6.8165325
-47.5201301; -12.6297622; 6.7838385
-47.3607804; -12.7506223; 6.7513013
-47.1977138; -12.8662791; 6.7189201
-47.0309093; -12.9765011; 6.6866943
-46.8604305; -13.0809929; 6.6546230
-46.6864466; -13.1793990; 6.6227055
-46.5089458; -13.2714774; 6.5909412
-46.3281807; -13.3568768; 6.5593292
-46.1443090; -13.4353153; 6.5278688
-45.9575176; -13.5065630; 6.4965593
-45.7680298; -13.5704358; 6.4653999
-45.5762716; -13.6267475; 6.4343900
-45.3823588; -13.6755868; 6.4035289
-45.1867636; -13.7169829; 6.3728157
-44.9897738; -13.7510739; 6.3422499
-44.7915948; -13.7780522; 6.3118307
-44.5927230; -13.7980718; 6.2815574
-44.3931961; -13.8113369; 6.2514292
-44.1933758; -13.8180171; 6.2214456
-43.9934502; -13.8182946; 6.1916058
-43.7935481; -13.8123452; 6.1619091
-43.5940158; -13.8003520; 6.1323548
-43.3948511; -13.7824818; 6.1029423
-43.1963094; -13.7589156; 6.0736709
-42.9985060; -13.7298240; 6.0442577
-42.8015165; -13.6953673; 6.0156571
-42.6055787; -13.6557357; 5.9936189
-42.4106700; -13.6110711; 5.9775552
-42.2169598; -13.5615541; 5.9668776
-42.0245142; -13.5073426; 5.9610589
-41.8333701; -13.4485844; 5.9596491
-41.6436787; -13.3854629; 5.9622203
-41.4554094; -13.3181041; 5.9684426
-41.2686612; -13.2466765; 5.9779822
-41.0834648; -13.1713252; 5.9905394
-40.8998288; -13.0921850; 6.0058650
-40.7178355; -13.0094224; 6.0237205
-40.5374510; -12.9231530; 6.0439198
-40.3587194; -12.8335271; 6.0662818
-40.1816445; -12.7406768; 6.0906479
-40.0062144; -12.6447251; 6.1168902
-39.8324565; -12.5458164; 6.1448824
-39.6603360; -12.4440609; 6.1745326
-39.4898538; -12.3395888; 6.2057485
-39.3209929; -12.2325199; 6.2384505
-39.1537263; -12.1229676; 6.2725784
-38.9880375; -12.0110520; 6.3080704
-38.8238923; -11.8968816; 6.3448810
-38.6612586; -11.7805658; 6.3829707
-38.5001023; -11.6622129; 6.4223048
-38.3403865; -11.5419289; 6.4628613
-38.1820595; -11.4198086; 6.5046191
-38.0250893; -11.2959620; 6.5475648
-37.8694183; -11.1704789; 6.5916911
-37.7149993; -11.0434574; 6.6369917
-37.5617892; -10.9149989; 6.6834692
-37.4097076; -10.7851736; 6.7311284
-37.2587262; -10.6540956; 6.7799765
-37.1087679; -10.5218374; 6.8300276
-36.9597755; -10.3884883; 6.8812960
-36.8117033; -10.2541487; 6.9338016
-36.6644471; -10.1188652; 6.9875661
-36.5179846; -9.9827595; 7.0426097
-36.3722238; -9.8458892; 7.0989621
-36.2271000; -9.7083368; 7.1566513
-36.0825677; -9.5702034; 7.2157086
-35.9385041; -9.4315162; 7.2761700
-35.7948946; -9.2924060; 7.3380706
-35.6516366; -9.1529192; 7.4014526
-35.5086607; -9.0131339; 7.4663554
-35.3659227; -8.8731532; 7.5328219
-35.2232880; -8.7329913; 7.6009018
-35.0807482; -8.5927866; 7.6706435
-34.9381946; -8.4525790; 7.7415285
-34.7955573; -8.3124461; 7.8061690
-34.6527964; -8.1724954; 7.8647213
-34.5097676; -8.0327320; 7.9173318
-34.3664715; -7.8933026; 7.9641457
-34.2227965; -7.7542447; 8.0000000
-34.0786745; -7.6156386; 8.0000000
-33.9340703; -7.4775953; 8.0000000
-33.7888384; -7.3401212; 8.0000000
-33.6429871; -7.2033688; 8.0000000
-33.4964060; -7.0673784; 8.0000000
-33.3490330; -6.9322356; 8.0000000
-33.2008367; -6.7980541; 8.0000000
-33.0516802; -6.6648522; 8.0000000
-32.9015761; -6.5327824; 8.0000000
-32.7504217; -6.4018946; 8.0000000
-32.5981644; -6.2722827; 8.0000000
-32.4447769; -6.1440619; 8.0000000
-32.2901411; -6.0172716; 8.0000000
-32.1342699; -5.8920591; 8.0000000
-31.9770769; -5.7684907; 8.0000000
-31.8185216; -5.6466695; 8.0000000
